RALOCA_ID;RACLAS_ID;DESCRIPCION_CLASE;RASUBC_ID;DESCRIPCION_SUBC;RAGIRO_ID;DESCRIPCION_GIRO;FDESDE;FHASTA
 19999; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2015/08/14 00:00:00.000;2020/08/14 00:00:00.000
 13199; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2015/07/16 00:00:00.000;2020/07/16 00:00:00.000
 13199; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2015/07/16 00:00:00.000;2020/07/16 00:00:00.000
 33890; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 11;Cantina sin elaboración;2012/09/21 00:00:00.000;2017/09/21 00:00:00.000
 28393; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 20;Salón de fiestas sin elaboración;2013/12/17 00:00:00.000;2018/12/17 00:00:00.000
 18269; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2016/03/17 00:00:00.000;2021/03/17 00:00:00.000
 18269; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2016/03/17 00:00:00.000;2021/03/17 00:00:00.000
 18269; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2016/03/17 00:00:00.000;2021/03/17 00:00:00.000
 18269; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2016/03/17 00:00:00.000;2021/03/17 00:00:00.000
 18269; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2016/03/17 00:00:00.000;2021/03/17 00:00:00.000
 18269; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2016/03/17 00:00:00.000;2021/03/17 00:00:00.000
 18269; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2016/03/17 00:00:00.000;2021/03/17 00:00:00.000
 10718; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 15;Venta de productos de rotisería;2017/08/22 00:00:00.000;2022/08/22 00:00:00.000
 10718; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/08/22 00:00:00.000;2022/08/22 00:00:00.000
 10719; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 14;Venta de productos de confitería;2017/08/22 00:00:00.000;2022/08/22 00:00:00.000
 10719; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 15;Venta de productos de rotisería;2017/08/22 00:00:00.000;2022/08/22 00:00:00.000
 10719; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2017/08/22 00:00:00.000;2022/08/22 00:00:00.000
 13130; 7;Fraccionamiento de alimentos; 1;Fraccionamiento de alimentos; 7;Miel;2014/02/06 00:00:00.000;2019/02/06 00:00:00.000
 13130; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 6;Distribuidor con depósito;2014/02/06 00:00:00.000;2019/02/06 00:00:00.000
 33941; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 33941; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 33941; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 33941; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 33941; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 33941; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 33941; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 33941; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 28536; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 20;Salón de fiestas sin elaboración;2014/03/17 00:00:00.000;2019/03/17 00:00:00.000
 23391; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2013/02/28 00:00:00.000;2018/02/28 00:00:00.000
 23391; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2013/02/28 00:00:00.000;2018/02/28 00:00:00.000
 23391; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2013/02/28 00:00:00.000;2018/02/28 00:00:00.000
 23391; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2013/02/28 00:00:00.000;2018/02/28 00:00:00.000
 23391; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2013/02/28 00:00:00.000;2018/02/28 00:00:00.000
 23391; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2013/02/28 00:00:00.000;2018/02/28 00:00:00.000
 19969; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 19969; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 19969; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2017/01/26 00:00:00.000;2022/01/26 00:00:00.000
 13046; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 6;Cantina con elaboración;2015/01/09 00:00:00.000;2020/01/09 00:00:00.000
 24245; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2014/09/12 00:00:00.000;2019/09/12 00:00:00.000
 34457; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2013/02/25 00:00:00.000;2018/02/25 00:00:00.000
 34458; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 20;Salón de fiestas sin elaboración;2015/04/15 00:00:00.000;2020/04/15 00:00:00.000
 34546; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 20;Minutas;2016/03/16 00:00:00.000;2021/03/16 00:00:00.000
 34546; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2016/03/16 00:00:00.000;2021/03/16 00:00:00.000
 34546; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2016/03/16 00:00:00.000;2021/03/16 00:00:00.000
 34547; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2013/12/24 00:00:00.000;2018/12/24 00:00:00.000
 34547; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2013/12/24 00:00:00.000;2018/12/24 00:00:00.000
 34549; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2016/06/03 00:00:00.000;2021/06/03 00:00:00.000
 34549; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2016/06/03 00:00:00.000;2021/06/03 00:00:00.000
 34549; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2016/06/03 00:00:00.000;2021/06/03 00:00:00.000
 26845; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 13;Parrillada;2013/04/08 00:00:00.000;2018/04/08 00:00:00.000
 26845; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 2;Comidas al paso;2013/04/08 00:00:00.000;2018/04/08 00:00:00.000
 26845; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2013/04/08 00:00:00.000;2018/04/08 00:00:00.000
 14621; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2016/05/24 00:00:00.000;2021/05/24 00:00:00.000
 14621; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2016/05/24 00:00:00.000;2021/05/24 00:00:00.000
 14621; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2016/05/24 00:00:00.000;2021/05/24 00:00:00.000
 14621; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2016/05/24 00:00:00.000;2021/05/24 00:00:00.000
 14621; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2016/05/24 00:00:00.000;2021/05/24 00:00:00.000
 12725; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2013/09/19 00:00:00.000;2018/09/19 00:00:00.000
 34081; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2014/02/04 00:00:00.000;2019/02/04 00:00:00.000
 17236; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 17236; 19;Alimentos Azucarados; 1;Alimentos Azucarados; 3;Confituras,golosinas;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 17236; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2015/12/02 00:00:00.000;2020/12/02 00:00:00.000
 29370; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 16;Venta de pastas;2013/02/28 00:00:00.000;2018/02/28 00:00:00.000
 29370; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2013/02/28 00:00:00.000;2018/02/28 00:00:00.000
 24460; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2013/05/10 00:00:00.000;2018/05/10 00:00:00.000
 17927; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2013/03/12 00:00:00.000;2018/03/12 00:00:00.000
 17927; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2013/03/12 00:00:00.000;2018/03/12 00:00:00.000
 34463; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 3;Cámaras frigoríficas;2015/12/31 00:00:00.000;2020/12/31 00:00:00.000
 34465; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2014/10/24 00:00:00.000;2019/10/24 00:00:00.000
 34465; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2014/10/24 00:00:00.000;2019/10/24 00:00:00.000
 34465; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2014/10/24 00:00:00.000;2019/10/24 00:00:00.000
 13487; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2014/01/21 00:00:00.000;2019/01/21 00:00:00.000
 13487; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2014/01/21 00:00:00.000;2019/01/21 00:00:00.000
 13487; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 8;Cafetería;2014/01/21 00:00:00.000;2019/01/21 00:00:00.000
 20236; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2013/05/10 00:00:00.000;2018/05/10 00:00:00.000
 20236; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2013/05/10 00:00:00.000;2018/05/10 00:00:00.000
 17849; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2014/03/13 00:00:00.000;2019/03/13 00:00:00.000
 17849; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2014/03/13 00:00:00.000;2019/03/13 00:00:00.000
 17849; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 19;Venta de frutas y hortalizas;2014/03/13 00:00:00.000;2019/03/13 00:00:00.000
 17849; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2014/03/13 00:00:00.000;2019/03/13 00:00:00.000
 32350; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2013/02/20 00:00:00.000;2018/02/20 00:00:00.000
 18450; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 1;Restaurante;2013/12/02 00:00:00.000;2018/12/02 00:00:00.000
 18450; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 13;Parrillada;2013/12/02 00:00:00.000;2018/12/02 00:00:00.000
 18450; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 10;Bar;2013/12/02 00:00:00.000;2018/12/02 00:00:00.000
 26544; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 4;Cocción de panificados;2013/11/22 00:00:00.000;2018/11/22 00:00:00.000
 26544; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 6;Autoservice;2013/11/22 00:00:00.000;2018/11/22 00:00:00.000
 26544; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2013/11/22 00:00:00.000;2018/11/22 00:00:00.000
 26544; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2013/11/22 00:00:00.000;2018/11/22 00:00:00.000
 34770; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;;
 34772; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 2;Almacén;2015/06/23 00:00:00.000;2020/06/23 00:00:00.000
 34773; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2014/07/15 00:00:00.000;2019/07/15 00:00:00.000
 34773; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2014/07/15 00:00:00.000;2019/07/15 00:00:00.000
 34773; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2014/07/15 00:00:00.000;2019/07/15 00:00:00.000
 34773; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 11;Elaboración de sandwiches;2014/07/15 00:00:00.000;2019/07/15 00:00:00.000
 34773; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2014/07/15 00:00:00.000;2019/07/15 00:00:00.000
 34773; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2014/07/15 00:00:00.000;2019/07/15 00:00:00.000
 34773; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2014/07/15 00:00:00.000;2019/07/15 00:00:00.000
 34773; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2014/07/15 00:00:00.000;2019/07/15 00:00:00.000
 34773; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2014/07/15 00:00:00.000;2019/07/15 00:00:00.000
 34774; 8;Almacenamiento de alimentos; 1;Almacenamiento de alimentos; 1;Depósito;2013/11/05 00:00:00.000;2018/11/05 00:00:00.000
 34805; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 18;Venta de golosinas;2014/08/22 00:00:00.000;2019/08/22 00:00:00.000
 34805; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2014/08/22 00:00:00.000;2019/08/22 00:00:00.000
 34805; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2014/08/22 00:00:00.000;2019/08/22 00:00:00.000
 34805; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2014/08/22 00:00:00.000;2019/08/22 00:00:00.000
 19879; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 1;Panaderia;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 19879; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 5;Confiteria;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 19879; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 19879; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 19879; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 19879; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 5;Fiambrería;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 19879; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 17;Venta de productos envasados;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 19879; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 24;Venta de bebidas alcoholicas;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 19879; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 23;Venta de bebidas analcoholicas;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 19879; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 11;Elaboración de sandwiches;2013/03/07 00:00:00.000;2018/03/07 00:00:00.000
 13387; 6;Industrialización de alimentos con expendio; 1;Industrialización de alimentos con expendio; 2;Pastas frescas;2012/08/15 00:00:00.000;2017/08/15 00:00:00.000
 13387; 18;Alimentos Farinaceos; 1;Alimentos Farinaceos; 26;Pastas secas;2012/08/15 00:00:00.000;2017/08/15 00:00:00.000
 13387; 11;Preparación y Servicio de Alimentos; 1;Preparación y Servicio de Alimentos; 3;Rotisería;2012/08/15 00:00:00.000;2017/08/15 00:00:00.000
 13387; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 25;Venta de helados envasados;2012/08/15 00:00:00.000;2017/08/15 00:00:00.000
 13387; 10;Comercialización de alimentos; 1;Comercialización de alimentos; 26;Venta de lácteos;2012/08/15 00:00:00.000;2017/08/15 00:00:00.000
